text_id,code_id,code_name,text,original_code,replicated_code,original_model_code,original_reason,new_model_code,new_model_reason
31,8,CAPT,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,Yes,Yes,Yes,"The word ""MANY"" is in all capital letters, which is a word that contains only capital letters. This is not an acronym or a hashtag, and it is not used for emphasis. Therefore, the tweet contains at least one full word in caps, which meets the criteria for a ""Yes"" code.",Yes,"The tweet contains words that are written entirely in capital letters, such as ""MANY"", ""ECONOMIC"", and ""JOBS""."
31,9,INDV,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,No,No,Yes,"The tweet references two specific individuals, @foxandfriends and @FoxNews, who are tagged with an ampersand. Therefore, it meets the criteria for coding as a ""Yes"" for referencing individual people.",No,"The tweet does not reference an individual person, excluding self-references to Donald Trump. The tweet mentions @foxandfriends and @FoxNews, which are organizations, not individuals."
31,10,MARG,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,No,No,No,"The tweet does not reference any marginalized group or groups. It is focused on the media's coverage of Trump's recognition of Russian meddling and their lack of focus on economic and job records. Therefore, the most applicable code is ""No"".",No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be a political statement about the media and economic records, with no mention of marginalized groups."
31,11,INTN,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,Yes,Yes,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It also does not discuss trade or NATO. The focus of the tweet is on the recognition of Russian meddling and the media's coverage of it, as well as the economic and job records being set. Therefore, the code ""No"" is most applicable.",No,"The tweet does not reference international topics outside of the USA, it only mentions Russian Meddling which is related to the USA and not a topic outside of the USA."
31,12,PRTY,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,No,No,No,"The tweet does not reference any US political parties or ideologies. It is primarily focused on the media's coverage of Trump's recognition of Russian meddling and their lack of focus on economic and job records. Therefore, the code for this tweet is ""No"".",No,"The tweet does not explicitly reference US political parties, but rather focuses on the media's portrayal of Trump's recognition of Russian meddling and the economy."
31,13,IMMG,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,No,No,No,"The tweet does not reference immigration in the US. It is focused on the topic of Russian meddling and the media's coverage of it, as well as the economic and job records being set.",No,"This tweet does not reference immigration in the US. It appears to be discussing Russian meddling, economic records, and jobs, but does not mention immigration."
32,1,HSTG,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,Yes,"The tweet includes the hashtag #JusticeKavanough, which is a clear use of a hashtag.",No,The tweet does not contain any hashtags.
32,2,ATSN,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,Yes,"The tweet includes an at sign (@) in the word ""Kavanough,"" which is likely a typo for ""Kavanaugh."" Therefore, the tweet does include an at sign.",No,"The tweet does not contain any ""@"" signs, excluding hyperlinks."
32,3,CRIT,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,Yes,Yes,Yes,"In this tweet, Donald Trump is criticizing the accuser of Justice Kavanaugh and the Democrats for not speaking out against her false statements. He suggests that her lies could have prevented Kavanaugh from becoming a Supreme Court Justice. Therefore, the code ""Yes"" is applicable.",Yes,"The tweet criticizes the accuser of Justice Kavanaugh, calling her a liar and her story ""totally made up or FAKE"", and also implies that the Democrats are responsible for not taking action on this matter."
32,4,MEDI,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"This tweet does not make any derogatory or condescending statements about the news media or individual journalists. It is focused on a specific accusation against Justice Kavanaugh and the Democrats' response to it. Therefore, the code is ""No"".",No,"This tweet does not contain a derogatory or condescending statement about the news media. The tweet is focused on criticizing a specific accuser and the Democratic party, but does not mention the news media."
32,5,FAMY,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on Justice Kavanaugh and the Democrats, and does not mention any family members. Therefore, the code is ""No"".",No,"The tweet does not mention any members of Donald Trump's immediate family. It discusses Justice Kavanaugh and an accuser, but does not reference Trump's family."
32,6,PLCE,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on a political issue and the actions of Democrats. Therefore, the ""Police"" code is not applicable.",No,"The tweet does not reference the police, it talks about a false accusation against Justice Kavanaugh and the Democrats' response."
32,7,MAGA,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on the confirmation of Justice Kavanaugh and the accusations against him. Therefore, the most applicable code is ""No"".",No,"This tweet does not reference Donald Trump's 2016 campaign slogan, ""MAGA"", and is instead focused on defending Justice Kavanaugh and criticizing Democrats."
32,8,CAPT,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,Yes,Yes,Yes,"The tweet contains the word ""FAKE"" in all caps, which is a word that contains only capital letters and is not an acronym. This fulfills the requirement for at least one full word in caps to be present for a ""Yes"" code. Additionally, there are no other words in the tweet that contain only capital letters for emphasis.",Yes,"The tweet contains the word ""FAKE"" which is written in all capital letters."
32,9,INDV,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,Yes,Yes,Yes,"The tweet references Justice Kavanaugh, who is an individual person. Therefore, the code ""Yes"" is applicable.",Yes,"This tweet references an individual person, specifically the accuser of Justice Kavanaugh, excluding self-references to Donald Trump."
32,10,MARG,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,The tweet does not explicitly reference a marginalized group or groups.,No,"The tweet does not explicitly reference a marginalized group or groups. It appears to be discussing a specific individual and their accusations against Justice Kavanaugh, and does not contain language that targets or references a marginalized group."
32,11,INTN,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only discusses a domestic political issue and does not mention any other countries or international organizations.",No,This tweet does not reference international topics outside of the USA. It appears to be discussing a domestic issue related to a Supreme Court Justice and a political controversy.
32,12,PRTY,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,Yes,Yes,"The tweet directly references ""Dems"" (short for Democrats) and their lack of response to the situation with Justice Kavanaugh. Therefore, it falls under the category of referencing US political parties and specifically mentions the Democratic party.",Yes,"The tweet references the Democratic party, which is a US political party, when it says ""Where are the Dems on this?"""
32,13,IMMG,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,No,No,No,"The tweet does not reference immigration in the US or any related topics. It is focused on the confirmation of Justice Kavanaugh and accusations made against him. Therefore, the most applicable code is ""No"".",No,This tweet does not reference immigration in the US. It appears to be discussing a controversy surrounding a Supreme Court Justice and a false accusation made against him. There is no mention of immigration or related topics.
33,1,HSTG,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,Yes,"The tweet includes the hashtag #Border and #NationalSecurity, indicating the use of hashtags.",No,The tweet does not contain any hashtags.
33,2,ATSN,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,Yes,"The tweet includes an ampersand symbol in the phrase ""Stop Criminals & Drugs now!"" which is used in place of the word ""and"". Therefore, it is necessary to include ampersands in the coding decision. The tweet does not include any hyperlinks, but it does include one at sign (@) in the word ""Democrats"". Therefore, the most applicable code is ""Yes"".",No,"There are no ""@"" signs in this tweet."
33,3,CRIT,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,Yes,No,Yes,"In this tweet, Donald Trump criticizes the Democrats for their stance on open borders, high taxes, and crime. He suggests that their rhetoric is harmful and contrasts it with the unified stance of the Republican Party on border and national security. Therefore, the code ""Yes"" is applicable as he is criticizing another person/idea.",Yes,"The tweet criticizes the Democratic party and its ideology, suggesting that they are wrong in their views on border security and taxation, and implies that they are soft on crime."
33,4,MEDI,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It focuses on the Republican Party's unity on the issue of border and national security and criticizes the Democrats' stance on open borders, high taxes, and crime. Therefore, the code for this tweet is ""No"".",No,"The tweet does not contain any derogatory or condescending statements about the news media. It is focused on the Republican Party and the Democrats, and does not mention the media at all."
33,5,FAMY,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No,"There is no mention of Donald Trump's immediate family members in this tweet. The tweet is focused on the Republican Party, border security, and criticizing Democrats."
33,6,PLCE,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,"The tweet does not reference the police or individual police officers. It discusses border security, taxes, crime, and stopping criminals and drugs. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No,"The tweet does not mention the police explicitly, it talks about stopping criminals and drugs, but it does not reference the police."
33,7,MAGA,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It primarily focuses on the issue of border and national security and criticizes the Democrats' stance on open borders, high taxes, and crime. Therefore, the most applicable code is ""No"".",No,"The tweet does not explicitly reference the ""MAGA"" slogan, but rather discusses the Republican Party's unity and contrasts it with the Democratic Party's stance on border security and other issues."
33,8,CAPT,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,Yes,"The tweet contains the word ""Republican"" which is capitalized and is a full word in caps. Additionally, ""Border"" and ""National Security"" are capitalized to designate emphasis. Therefore, the tweet contains at least one full word in caps and is coded as ""Yes"".",Yes,"The tweet contains the words ""Never"", ""No"", ""Cave"", ""Open"", ""High"", and ""Stop"" which are all in capital letters."
33,9,INDV,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,Yes,"The tweet references the Democratic Party, which is a group of individuals, and also mentions ""new rhetoric spewing from the mouths of the Democrats"", indicating that specific individuals within the party are being referenced. Additionally, the tweet mentions ""Criminals & Drugs"", which could be interpreted as a reference to specific individuals involved in criminal activity. Therefore, the tweet references individual people and should be coded as a ""Yes"".",No,"This tweet does not reference an individual person, it talks about the Republican Party and Democrats in general, but does not mention a specific individual."
33,10,MARG,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,"The tweet does not explicitly reference any marginalized group or groups. It primarily discusses the issue of border and national security, and criticizes the rhetoric of the Democratic party. There is no mention of any specific marginalized group or any language that could be interpreted as derogatory towards any group. Therefore, the most applicable code is ""No"".",No,"The tweet does not explicitly reference a marginalized group or groups. It discusses political parties and issues related to border security, but does not mention any specific marginalized groups."
33,11,INTN,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,No,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It also does not discuss trade or NATO. The tweet is focused on the Republican Party's unity on the issue of border and national security, and criticizing the Democrats' stance on open borders, high taxes, and crime. Therefore, the most applicable code is ""No.""",No,"This tweet does not reference international topics outside of the USA. The tweet is focused on domestic issues such as border security, national security, and the Democratic party's stance on these issues. There is no mention of international topics or countries outside of the USA."
33,12,PRTY,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,No,Yes,Yes,"The tweet references both the Republican Party and the Democrats, specifically mentioning their differing stances on border security, taxes, and crime. Therefore, it is appropriate to code this tweet as referencing US political parties.",Yes,"The tweet explicitly mentions the Republican Party and contrasts it with the Democratic Party, making it clear that it references US political parties."
33,13,IMMG,Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border High Taxes and Crime. Stop Criminals &amp; Drugs now!,Yes,Yes,Yes,"The tweet references the issue of border and national security, which is closely tied to immigration in the US. The mention of ""Open Border"" and ""Stop Criminals & Drugs now"" further emphasizes the connection to immigration. Therefore, this tweet is coded as ""Yes"" for referencing immigration in the US.",Yes,"This tweet references immigration in the US because it explicitly mentions ""Border"" and ""Open Border"", which are key terms related to immigration policy."
34,1,HSTG,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,There are no hashtags used in this tweet.,No,The tweet does not contain any hashtags.
34,2,ATSN,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,Yes,"The tweet includes an ampersand symbol that is used in place of the word ""and"" in a retweet. Therefore, it is important to consider the presence of this symbol when coding for the use of at signs (@) in the tweet.",No,"There are no ""@"" signs in this tweet."
34,3,CRIT,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,Yes,No,Yes,"The tweet mentions ""Crooked Hillary"" and ""17 Angry Democrats"" and questions whether their contributions will be listed in the report. This implies criticism towards Hillary Clinton and the Democrats. Therefore, the code ""Yes"" is applicable.",Yes,"The tweet criticizes the 17 Angry Democrats and Crooked Hillary, implying that they did something wrong."
34,4,MEDI,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on questioning the transparency of the report and the contributions made to the Clinton campaign. Therefore, the code for this tweet is ""No"".",No,"This tweet does not contain any derogatory or condescending statements about the news media. The tweet is focused on criticizing the Mueller investigation and the Democratic party, but does not mention the news media."
34,5,FAMY,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on the Supreme Court and the Clinton campaign, and does not mention any family members. Therefore, the code for family reference should be ""No"".",No,The tweet does not mention any members of Donald Trump's immediate family.
34,6,PLCE,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not reference the police or individual police officers. It is discussing the Supreme Court and the contributions made to Hillary Clinton's campaign. Therefore, the ""Police"" code is not applicable.",No,"This tweet does not reference the police. The tweet is discussing the Supreme Court, the 17 Angry Democrats, and the Clinton campaign, but does not mention the police."
34,7,MAGA,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is discussing a Supreme Court decision and the contributions made to Hillary Clinton's campaign. Therefore, the code for this tweet is ""No"".",No,"This tweet does not reference Donald Trump's 2016 campaign slogan ""MAGA"" (Make America Great Again) in any way. It appears to be discussing a court case and the Mueller investigation, but does not contain any language related to the campaign slogan."
34,8,CAPT,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"This tweet does not contain any words in all capital letters, so it does not meet the criteria for a ""Yes"" code.",Yes,"The tweet contains words that are written entirely in capital letters, such as ""United States Supreme Court"", ""Angry Democrats"", and ""Crooked Hillary""."
34,9,INDV,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,Yes,Yes,Yes,"The tweet references ""Crooked Hillary"" and ""people that worked for the Clinton"" campaigns, which are specific individuals. Additionally, the tweet mentions ""17 Angry Democrats"" who made contributions to the campaign, which also counts as a reference to individuals. The ampersand symbol is used to tag people, which also counts as a reference to individuals. Therefore, this tweet should be coded as ""Yes"" for referencing individual people.",Yes,"This tweet references individual people, specifically the 17 Angry Democrats and Crooked Hillary (Clinton), excluding self-references to Donald Trump."
34,10,MARG,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not reference any marginalized group or groups. It is discussing the Supreme Court and the Clinton campaign, but does not mention any specific group in a way that would warrant a ""Yes"" code.",No,The tweet does not explicitly reference a marginalized group or groups. The tweet appears to be discussing political opponents and does not contain language that targets or references a marginalized group.
34,11,INTN,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not discuss trade or NATO. The tweet is focused on the Supreme Court and the Clinton campaign, which are both domestic topics.",No,"This tweet does not reference international topics outside of the USA. The tweet is discussing the United States Supreme Court, the campaign of Hillary Clinton, and the report, which are all related to domestic politics. There is no mention of international topics or countries outside of the USA."
34,12,PRTY,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,Yes,No,"This tweet does not reference any US political parties or use any specific terms related to political parties. Therefore, it does not meet the criteria for a ""Yes"" code.",Yes,"This tweet references US political parties because it mentions ""Crooked Hillary"" which is a nickname for Hillary Clinton, a prominent figure in the Democratic Party."
34,13,IMMG,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. The tweet is discussing the contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary and whether they will be listed in the top of the report. Therefore, the most applicable code is ""No"".",No,"This tweet does not reference immigration in the US. The tweet appears to be discussing a Supreme Court case and the Mueller investigation, with no mention of immigration."
35,1,HSTG,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,There are no hashtags used in this tweet.,No,The tweet does not contain any hashtags.
35,2,ATSN,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,Yes,Yes,Yes,"The tweet includes an at sign (@) before the username ""foxandfriends"". This indicates that the tweet is directed at that user or referencing them in some way. Therefore, the ""Yes"" code is applicable.",Yes,"The tweet contains an ""@"" symbol, specifically ""@foxandfriends"", which is not part of a hyperlink."
35,3,CRIT,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not criticize another person or idea, it simply mentions a plan for healthcare rollout. Therefore, the code 'No' is most applicable.",No,This tweet does not criticize another person or idea. It appears to be a statement about the healthcare rollout and does not contain any negative language or suggestions that someone did something wrong.
35,4,MEDI,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It simply mentions a specific news media account (@foxandfriends) in relation to healthcare rollout. Therefore, the code is ""No"".",No,"This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a statement about healthcare policy and includes a mention of a specific news organization (@foxandfriends), but does not express a negative opinion about the media."
35,5,FAMY,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No,The tweet does not mention any members of Donald Trump's immediate family.
35,6,PLCE,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,The tweet does not reference the police or individual police officers in any way.,No,The tweet does not mention the police. It appears to be discussing healthcare policy and does not contain any reference to law enforcement.
35,7,MAGA,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is discussing healthcare rollout and the removal of state lines to promote competition. Therefore, the most applicable code is ""No"".",No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""MAGA"" or any related phrase. It appears to be discussing healthcare policy."
35,8,CAPT,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not contain any words in all capital letters, and the use of the ampersand symbol does not count as an emphasis on a word. Therefore, the ""No"" code is the most applicable.",Yes,"The tweet contains the phrase ""phase 2 & 3"" which is written in all capital letters."
35,9,INDV,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,Yes,"The tweet references the Fox and Friends Twitter account, which counts as a ""Yes"" for referencing an individual person or entity. Additionally, the tweet includes the ampersand symbol, which is explicitly stated in the codebook as counting as a ""Yes"".",No,"The tweet does not reference an individual person, it mentions a TV show (@foxandfriends) but not a specific individual."
35,10,MARG,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,The tweet does not reference any marginalized group or groups. It is discussing healthcare policy and competition among states.,No,The tweet does not explicitly reference a marginalized group or groups. It appears to be discussing healthcare policy and does not contain any language that targets or mentions a specific marginalized group.
35,11,INTN,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only discusses healthcare rollout within the USA. Therefore, the code ""No"" is the most applicable.",No,This tweet does not reference international topics outside of the USA. It appears to be discussing healthcare policy and state lines within the United States.
35,12,PRTY,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not reference any US political parties or ideologies. It is focused on healthcare and competition. Therefore, the code for this tweet is ""No"".",No,This tweet does not reference US political parties.
35,13,IMMG,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. It is focused on healthcare and competition. Therefore, the most applicable code is ""No"".",No,"This tweet does not reference immigration in the US. It appears to be discussing healthcare reform and state lines, with no mention of immigration."
36,1,HSTG,Thank you Kanye very cool! https://t.co/vRIC87M21X,No,No,No,"There are no hashtags used in this tweet, only a hyperlink. The codebook specifically states to exclude hyperlinks from the decision of whether hashtags are used. Therefore, the most applicable code is ""No.""",No,The tweet does not contain any hashtags.
36,2,ATSN,Thank you Kanye very cool! https://t.co/vRIC87M21X,No,No,No,There are no at signs (@) present in this tweet. The tweet only includes a hyperlink and a message of gratitude towards Kanye West.,Yes,"The tweet contains an ""@"" sign, even though it's part of a hyperlink. However, since the codebook explicitly excludes hyperlinks, we should focus on the absence of ""@"" signs outside of the hyperlink. Therefore, the correct answer is No."
36,3,CRIT,Thank you Kanye very cool! https://t.co/vRIC87M21X,No,No,No,"The tweet does not criticize another person or idea, it simply expresses gratitude towards Kanye West. Therefore, the code 'No' is most applicable.",No,"The tweet does not criticize another person or idea. Instead, it expresses gratitude and admiration for Kanye."
36,4,MEDI,Thank you Kanye very cool! https://t.co/vRIC87M21X,No,No,,"This tweet does not contain any statements about the news media or individual journalists, so it cannot be coded using the given codebook. Therefore, the code is N/A.",No,"This tweet does not contain any derogatory or condescending statements about the news media. It appears to be a thank you message to Kanye West, and the link provided does not seem to be related to the news media."
