text_id,text,original_code,replicated_code,model_code,reason,model_prediction,reasoning
45,"Screensaver tackles spam websites

Net users are getting the chance to fight back against spam websites

Internet portal Lycos has made a screensaver that endlessly requests data from sites that sell the goods and services mentioned in spam e-mail. Lycos hopes it will make the monthly bandwidth bills of spammers soar by keeping their servers running flat out. The net firm estimates that if enough people sign up and download the tool, spammers could end up paying to send out terabytes of data.

""We've never really solved the big problem of spam which is that its so damn cheap and easy to do,"" said Malte Pollmann, spokesman for Lycos Europe. ""In the past we have built up the spam filtering systems for our users,"" he said, ""but now we are going to go one step further.""

""We've found a way to make it much higher cost for spammers by putting a load on their servers."" By getting thousands of people to download and use the screensaver, Lycos hopes to get spamming websites constantly running at almost full capacity. Mr Pollmann said there was no intention to stop the spam websites working by subjecting them with too much data to cope with. He said the screensaver had been carefully written to ensure that the amount of traffic it generated from each user did not overload the web. ""Every single user will contribute three to four megabytes per day,"" he said, ""about one MP3 file."" But, he said, if enough people sign up spamming websites could be force to pay for gigabytes of traffic every single day. Lycos did not want to use e-mail to fight back, said Mr Pollmann. ""That would be fighting one bad thing with another bad thing,"" he said.

The sites being targeted are those mentioned in spam e-mail messages and which sell the goods and services on offer.

Typically these sites are different to those that used to send out spam e-mail and they typically only get a few thousand visitors per day. The list of sites that the screensaver will target is taken from real-time blacklists generated by organisations such as Spamcop. To limit the chance of mistakes being made, Lycos is using people to ensure that the sites are selling spam goods. As these sites rarely use advertising to offset hosting costs, the burden of high-bandwidth bills could make spam too expensive, said Mr Pollmann. Sites will also slow down under the weight of data requests. Early results show that response times of some sites have deteriorated by up to 85%. Users do not have to be registered users of Lycos to download and use the screensaver. While working, the screensaver shows the websites that are being bothered with requests for data. The screensaver is due to be launched across Europe on 1 December and before now has only been trialled in Sweden. Despite the soft launch, Mr Pollmann said that the screensaver had been downloaded more than 20,000 times in the last four days. ""There's a huge user demand to not only filter spam day-by-day but to do something more,"" he said ""Before now users have never had the chance to be a bit more offensive.""
",tech,tech,tech,"The article is about a screensaver created by Lycos that fights against spam websites by requesting data from them, with the goal of making it more expensive for spammers to send out terabytes of data. The article discusses the technical aspects of the screensaver and how it works, making it most applicable to the tech code.",tech,"This article is primarily about a new technology developed by Lycos to fight spam websites, and how it works to make spamming more expensive for spammers."
47,"US seeks new $280bn smoker ruling

The US Justice Department is to try to overturn a court ruling that threw out its claim for $280bn (£149bn) in damages from tobacco firms.

Earlier this month, a three-judge appeal court panel rejected the claim - filed in 1999 by the administration of Bill Clinton - in a 2-1 decision. Government lawyers said they would ask the full US Court of Appeals for the District of Columbia to hear the case. The court room battle is seen as key in government attempts to fight smoking. ""It's pretty clear that they've suffered a severe setback,"" said Anthony Sebok, a professor at Brooklyn Law School, adding that the appeal was what the government ""would be expected to ask for"".

Prosecutors had argued that tobacco firms lied about the dangers of smoking, ignored research that highlighted problems, looked to increase addiction by manipulating nicotine levels and targeted the young with their adverts. Among the firms accused were Altria Group, RJ Reynolds Tobacco, Lorillard Tobacco, Liggett Group and Brown and Williamson. Prosecutors went after the companies using legislation put in place to fight organised crime, and accused the firms of conspiring and running ""Racketeer Influenced and Corrupt Organisations"". The tobacco companies denied the charges, saying that they never illegally conspired to promote smoking and fool the public. They also said that they have met many of the government's demands laid out in a landmark $206bn settlement hammered out in 1998 with 46 states. A three-judge panel agreed with the companies, finding that the case could not be brought under federal anti-racketeering laws.

Central to the government's case was a meeting in the Plaza Hotel, New York, on 15 December, 1953. Prosecutors contend that executives from the major tobacco firms met and agreed to present a unified strategy denying the harmful effects of smoking. Despite denying for decades that smoking could be linked to illness, the companies have modified their stances in recent years. Altria's Philip Morris now accepts that nicotine is harmful, and the company's main lawyer William Ohlemeyer told the BBC last year that earlier statements may have been wrong but they were not dishonest. Government lawyers have until 21 March to file their appeal.
",business,politics,politics,"This news story is about the US Justice Department's attempt to overturn a court ruling regarding damages from tobacco firms. It involves government lawyers and a court room battle, which are both political in nature. The story also mentions the landmark settlement hammered out in 1998 with 46 states, which further emphasizes the political aspect of the story. Therefore, the most applicable code is politics.",business,"The tweet is about a court case related to tobacco companies and the US government seeking damages, making it most relevant to business and economic issues.
    ```"
48,"'More to do' on adult literacy

The government will only hit its target for improving adult maths and literacy skills if courses are made more attractive, a report says.

The National Audit Office praised ministers for reaching the benchmark of 750,000 adults in England gaining basic qualifications by this year. But a target of 1.5 million more by 2010 needed ""creative"" ideas. Some 26 million adults lack maths or English skill levels expected of school-leavers.

According to the report, ""more than half"" the qualifications achieved were by learners aged 16 to 18. These are defined as ""adults"" by the government for the purpose of compiling these figures. Normally adults are defined as being aged over 19. The number of these people gaining qualifications was ""rising slowly"". Auditor General Sir John Bourn said: ""Higher levels of literacy and numeracy will benefit England both socially and economically. ""More people will have the opportunity to live richer lives."" In 2001, the government launched the Get On scheme - aimed at reducing illiteracy and innumeracy. Sir John said ""substantial progress"" had been made since, adding that this was ""only the beginning"". The government and its partners would ""need to be creative and responsive"". Some £3.7bn will be spent on implementing the programme by 2006. The report recommends gathering more details on the educational needs of areas, so courses can be set to meet local demand. Existing adult learners could use their ""enthusiasm, commitment and local knowledge"" to attract other people. The Department for Education and Skills could also use more ""personalised learning"" and work with voluntary groups, councils and employers.

It should also assess adult learners' progress ""at frequent intervals"", the report adds. When the government announced it had reached its 2004 target earlier this month, Prime Minister Tony Blair said it was ""only the start of the journey"". An estimated 5.2 million adults have worse literacy than that expected of 11 year olds, while 14.9 million have numeracy skills below this level. This is thought to cost the UK economy hundreds of millions of pounds each year. The qualifications achieved by those taking part in the government's scheme range up to GCSE equivalents. Get On's participation target has been set at 2.25 million by 2010, with an interim figure of 1.5 million by 2007. Education minister Ivan Lewis said: ""We will continue to use creative ways of involving people with the lowest skill levels and the report shows that our efforts are gathering pace."" Shadow Education Secretary Tim Collins said: ""This is the third report in two days to highlight Labour's failure to ensure young people acquire the necessary levels of literacy and numeracy for their working life. ""Employers and business leaders have repeatedly voiced concern over the number of school-leavers without these basic skills, but all the government have offered is more talk."" Liberal Democrat education spokesman Phil Willis added: ""Far too little has been done to enable adult learners to fit learning into their busy lives.""
",politics,business,politics,"This news story is about a report on the government's target for improving adult literacy and numeracy skills, and the recommendations made in the report. It includes quotes from the Auditor General and the Education Minister, as well as criticism from the Shadow Education Secretary and the Liberal Democrat education spokesman. Therefore, the most applicable code is politics.",politics,"```

The code I would assign to this text is **politics**. The reason for this assignment is that the text discusses government policies, targets, and initiatives related to improving adult literacy and numeracy skills, which falls under the realm of political issues."
49,"GM, Ford cut output as sales fall

US car firms General Motors (GM) and Ford have been forced to cut production in the face of falling car sales.

US sales at GM sank 12.7% in February compared to a year ago while Ford sales dropped 3% as foreign rivals took a bigger share of the market. Meanwhile, Asian carmakers fared well - Toyota sales jumped 11% while rival Nissan notched up a 10% increase. Overall. sales across the industry also fell to 1.25 million vehicles from 1.27 million a year earlier.

GM and Ford blamed high fuel prices for low sales of big trucks and gas-guzzling sports utility vehicles (SUVs) - the vehicles that provide the biggest profits.

GM added that US truck sales fell 9% in February while car business tumbled 17%, however it did acknowledge that some new products - such as the Pontiac G6 and Chevrolet Cobalt - had put in solid performances. ""The calendar year is starting off slower than expected, both for GM and the industry,"" said Mark LaNeve, GM's vice president for North American sales, service and marketing. The slump in sales prompted the group to cut production in North America by 3% - it has already reduced output by around 9% in the face of growing stockpiles. Meanwhile, Ford which posted its ninth consecutive drop in monthly US sales, said it was cutting first-quarter North American production by another 10,000 vehicles, or 1.2%. Chrysler, the US unit of Germany's DaimlerChrysler, was the only Detroit based automaker to boast an increase in market share during the month - with sales rising 8%.

But America's loss was its foreign rivals' gain as they continued to nibble away at the US market. While Japan's top car maker Toyota and Nissan saw sales accelerate, even the smaller Suzuki Motor Corp snapped up a more business with sales improving 17.6% on a year ago. In 2003, the firm launched an ambitious plan to triple US sales by 2007 as it seeks to become a bigger player in the Asian assault on the US market. Korea's Hyundai was another big gainer, turning in a 19% surge in February sales. Toyota put its rise in sales down to strong results for its redesigned Avalon sedan and a 120% surge in sales of its gas-electric Prius hybrid mid-size sedan as petrol-price conscious consumers looked to vehicles that were cheaper to run. ""As gas prices continue their upward march, fuel efficiency catches the public eye,"" Jim Press, vice president and chief operating officer of Toyota's US sales arm, said in a statement.
",business,business,business,"This news story is primarily about the business side of the automotive industry, with a focus on the sales and production of major US car companies like GM and Ford. The article discusses the reasons for the decline in sales, including high fuel prices and competition from foreign carmakers, and also mentions the impact on profits and production levels. Therefore, the most applicable code is ""business.""",business,"The tweet discusses US car firms, General Motors and Ford, and their sales and production in the face of changing market conditions, such as high fuel prices, making it a business-related topic."
50,"Bollywood DVD fraudster is jailed

A major distributor of pirated DVDs of Bollywood films has been sent to prison for three years.

Jayanti Amarishi Buhecha from Cambridge was found guilty of two trademark offences last month, and sentenced at Harrow Crown Court, London, on Tuesday. Buhecha, who made £26,000 per month from his illegal trade, was called ""one of the biggest Bollywood pirates in the UK"" by the sentencing judge. The British Phonographic Industry (BPI) worked for two years on the case.

An operation was launched against Buhecha in 2002 after complaints were received about his activities. The judge in the case, which lasted seven days, said that ""a heavy penalty was called for because of the enormous damage Buhecha caused to legitimate business"". Fake DVDs were manufactured in Pakistan and Malaysia and sold on wholesale to shops by Buhecha, who traded in conterfeit DVDs in 2002 and 2003.

In December 2002, he was stopped in his car by trading standards officers, who uncovered 1,000 pirated DVDs and faked inlay cards printed with registered trademarks. Despite being arrested and bailed, Buhecha was caught a second time at the end of 2003. His home and a lock-up in Cambridge were found to contain 18,000 counterfeit DVDs and further faked inlay cards. Buhecha was previously a legitimate distributor of Bollywood films, but was suspended and sued by his employers for dealing in illegal copies of Bollywood classic Mohabbatein. Legitimate Bollywood film distributors have hailed the conviction as ""a major boost"". Bollywood music and film suffers piracy at the rate of 40%, which is more than that suffered by mainstream productions. The BPI welcomed the news of the prison sentence, but warned there are plenty of other active counterfeiters of Bollywood films. The organisation's anti-piracy director David Martin said: ""The problem simply will not disappear with Buhecha. Others and more will take his place, so it's vital that keep up our efforts in this field.""
",entertainment,entertainment,business,"This news story is about a major distributor of pirated DVDs of Bollywood films who has been sent to prison for three years. The article discusses the illegal trade and the damage it caused to legitimate business. The British Phonographic Industry (BPI) worked for two years on the case. The article also mentions that legitimate Bollywood film distributors have hailed the conviction as ""a major boost"". Therefore, the most applicable code is business.",entertainment,"The tweet is about a Bollywood DVD fraudster being jailed, which is related to movies and entertainment industry. The article mentions Bollywood films, legitimate distributors, and music, which further supports the entertainment code."
51,"New 'yob' targets to be unveiled

Fifty new areas getting special help to fight anti-social behaviour in England and Wales will be named on Thursday.

Ten areas have already had access to special prosecutors and local experts and the government is now expanding the crackdown to more towns and cities. Details of how many anti-social behaviour orders (Asbos) were used in the last year are also being published. Labour sees nuisance behaviour as a key election issue but critics claim the record is at best patchy. A year ago, ministers launched their anti-social behaviour plan and Thursday's figures offer a progress check. They will say that in the past year more than 2,600 anti-social behaviour orders were issued by the courts - more than double the total used in the previous four years.

Police have also closed 150 crack houses and issued more than 400 dispersal orders, breaking up groups of youths in public places. The 50 new pilot areas to get special attention will also receive extra government funding. Exeter and Cardiff are among cities who have voiced interest in being involved.

Prime Minister Tony Blair is also expected to announce new measures to strengthen the use of Asbos and fixed penalty notices. There are still concerns that some areas of the country are not using the powers properly.

He is expected to say that the new figures were heartening but he would not rest until similar action was taken in all areas of the country where it was needed. ""We have not defeated this problem by any means, but shown together what can be done,"" he will say. Mr Blair this week defended the shake-up of the licensing laws, saying it was right to focus on troublemakers rather than treating everybody as a potential drunken nuisance.

Ministers also boast of record police numbers and are speeding up plans to put in place 25,000 community support officers (CSOs). But researchers from Leeds University warned that CSOs could undermine traditional bonds between police officers and communities. More work needed to be done on clarifying the role of different agencies and how they linked together before CSOs, they argued in a the study. Critics of the government say it has announced more than 20 initiatives to tackle nuisance behaviour when the real focus should be on good policing. Home Office Minister Hazel Blears also revealed this week that ""about a third"" of Asbos were breached - with some people jailed and others not.
",politics,politics,politics,"This news story is primarily focused on the government's efforts to combat anti-social behavior in England and Wales, including the announcement of new measures and the release of progress figures. It also includes quotes from Prime Minister Tony Blair and Home Office Minister Hazel Blears. Therefore, the most applicable code is politics.",Error,API request failed after 3 attempts: Empty response from API
52,"UK Coal plunges into deeper loss

Shares in UK Coal have fallen after the mining group reported losses had deepened to £51.6m in 2004 from £1.2m.

The UK's biggest coal producer blamed geological problems, industrial action and ""operating flaws"" at its deep mines for its worsening fortunes. The South Yorkshire company, led by new chief executive Gerry Spindler, said it hoped to return to profit in 2006. In early trade on Thursday, its shares were down 10% at 119 pence. UK Coal said it was making ""significant progress"" in shaking up the business. It had introduced new wage structures, a new daily maintenance regime for machinery at its mines and methods to continue mining in adverse conditions. The company said these actions should ""significantly uplift earnings"". It expected 2005 to be a ""transitional year"" and to return to profitability in 2006.

The recent rise in coal prices has failed to benefit the company as most of its output had already been sold, it said. Total production costs were £1.30 per gigajoule, UK Coal said, but the average selling price was just £1.18 per gigajoule. ""We have a long journey ahead to fix these issues. We continue to make progress and great strides have already been made,"" said Mr Spindler. UK Coal operates 15 deep and surface mines across Nottinghamshire, Derbyshire, Leicestershire, Yorkshire, the West Midlands, Northumberland and Durham.
",business,business,business,"This news story is about UK Coal, a mining group, reporting losses and its efforts to return to profitability. It discusses production costs, selling prices, and the company's actions to improve its earnings. These are all business-related topics, making ""business"" the most applicable code.",business,"The article discusses UK Coal's financial performance, including losses and share prices, and its efforts to improve its business operations, making it a clear fit for the business code."
53,"'Super union' merger plan touted

Two of Britain's big trade unions could merge to form a ""super union"" of two million members.

The move by Amicus and the Transport and General Workers Union (TGWU) would be a seen as a bid to carry more weight with ministers and employers. Amicus has 1.2 million members and the TGWU has 800,000. Any merger would have to be approved by the unions' executives and their membership. It is understood meetings will be held on Wednesday about the proposal. Along with the GMB and Unison, the TGWU and Amicus worked closely together in the last year to hammer out a 56-point deal with Labour's leadership over equality at work, holidays and pensions - the Warwick Agreement. Both unions are remaining tight-lipped about the merger rumours, but one insider pointed out to the BBC News website that ""nobody is denying suggestions a merger could be on the agenda"" when the two unions' executives hold their meetings on Wednesday. Amicus's executive was due to meet in any case although the TGWU is holding specially scheduled talks.
",politics,business,politics,"This news story is about the potential merger of two trade unions in the UK, which would likely have political implications as the unions would be seeking to increase their influence with ministers and employers. Therefore, the most applicable code is politics.",politics,"The tweet is discussing a potential merger between two trade unions in Britain and how it could impact their influence with ministers and employers, which falls under the category of political issues."
54,"Boeing unveils new 777 aircraft

US aircraft firm Boeing has unveiled its new long-distance 777 plane, as it tries to regain its position as the industry's leading manufacturer.

The 777-200LR will be capable of flying almost 11,000 miles non-stop, linking cities such as London and Sydney. Boeing, in contrast to European rival Airbus, hopes airlines will want to fly smaller aircraft over longer distances. Airbus, which overtook Boeing as the number one civilian planemaker in 2003, is focusing on so-called super jumbos.

Analysts are divided over which approach is best and say that this latest tussle between Boeing and Airbus may prove to be a defining moment for the airline industry. Boeing plans to offer twin-engine planes that are able to fly direct to many of the world's airports, getting rid of the need for connecting flights.

It is banking on smaller, slimmer planes such as the 777-200LR and its much-anticipated 787 Dreamliner plane, which is set to take to the skies in 2008. The 777-200LR, which had its launch delayed by the 11 September attacks in the US, is the fifth variation of Boeing's twin-aisle 777 plane. The company offically ""rolled-out"" the new 777 in Seattle at 2200 GMT. Better fuel efficiency from engines made by GE and lighter materials mean that the plane can connect almost any two cities worldwide.

""Boeing has the latest variant in a very successful line of airplanes and there is no doubt it will continue to be very successful,"" said David Learmount, operations and safety editor at industry magazine Flight International. But the 777-200LR ""is a niche player"", Mr Learmount continued, adding that reach was not the only criteria airlines used when picking their aircraft. Mr Learmount pointed out that the 777-200LR has been on the market for a couple of years and only had limited success at attracting orders. He also said that while the plane may be able to fly to Sydney from London in one hit, prevailing winds meant that it would have to stop somewhere on the return journey.

For Airbus, the future is big - it is pinning its hopes on planes that can carry as many as 840 people between large hub airports. From there, passengers would be ferried to their final destinations by smaller planes. Airbus is also keeping its options open and plans to compete in all the main categories of aircraft. It has been producing a rival to Boeing's 777 line for more than a year. ""Airbus is now where Boeing was a few years ago"" with its product range, said Flight International's Mr Learmount.

Both Boeing and Airbus have been taking orders for their new planes. Boeing said it expected to sell about 500 of its 777-200LR planes over the next 20 years. It already has orders from Pakistan International Airlines and EVA of Taiwan. These orders should help underpin the company's profits. Boeing said earnings during the last three months of 2004 dropped by 84% because of costs relating to stopping production of its smallest airliner, the 717, and the cancellation of a US air force 767 tanker contract. Net profit was $186m (£98m; 143m euros) in the quarter, compared with $1.13bn in the same period in 2003.
",business,business,business,"This news story is primarily about Boeing's new aircraft and its attempt to regain its position as the industry's leading manufacturer. The article discusses the company's strategy, its competition with Airbus, and its plans to offer twin-engine planes that can fly direct to many of the world's airports. The article also mentions the company's earnings and orders for its new planes. Overall, the focus is on the business aspects of the aviation industry.",business,"The text is primarily about Boeing, an aircraft company, and its new 777 plane, which is a business-related topic. The article discusses the company's strategy, competition with Airbus, and financial performance, which are all key aspects of the business world."
55,"Straw praises Kashmir moves

The UK has welcomed the decision by India and Pakistan to open a bus link across the ceasefire line dividing the disputed region of Kashmir.

Foreign Secretary Jack Straw, touring South East Asian countries, praised the ""spirit of cooperation"" in achieving the breakthrough. Media reports in both countries describe the deal as a major step in the ongoing peace process. Mr Straw said he hoped the agreement would make a difference to Kashmiris. The bus service was one of several announcements made after a meeting of foreign ministers of both countries in Islamabad on Wednesday. Kashmiri politicians on both sides of the Line of Control which divides the region welcomed the move.

In a statement, Mr Straw said the bus service between Srinagar and Muzaffarabad ""will be able to reunite families that have been divided for decades"". ""This will make a real difference to the lives of Kashmiris on both sides of the Line of Control,"" he said. ""I warmly applaud the efforts of both India and Pakistan to make this happen. ""This spirit of cooperation will, I hope, lead to many more measures that will benefit all in the region.""

On Thursday Mr Straw was in India visiting Sikhism's holiest shrine, the Golden Temple in Amritsar where he tried his hand at making Indian bread or roti. He is due to take part in talks with the Indian government on Friday. A second bus service linking the Pakistani city of Lahore with Amritsar in India was also announced as well as a rail link between Rajasthan state and Pakistan's Sindh province. Both sides agreed to begin talks on reducing the risk of nuclear accidents and also said they planned to reopen their respective consulates in Karachi and Mumbai (Bombay). The mountainous region of Kashmir has been a flashpoint between the two nuclear powers for more than 50 years.
",politics,business,politics,"The news story is about the decision by India and Pakistan to open a bus link across the ceasefire line dividing the disputed region of Kashmir. The story also includes statements from the UK Foreign Secretary Jack Straw, who is touring South East Asian countries and praising the ""spirit of cooperation"" in achieving the breakthrough. The story also mentions the ongoing peace process and the reactions of Kashmiri politicians on both sides of the Line of Control. Therefore, the most applicable code is politics.",politics,"This tweet is about the politics of Kashmir and the diplomatic efforts between India and Pakistan, which falls under the category of politics."
56,"Japan narrowly escapes recession

Japan's economy teetered on the brink of a technical recession in the three months to September, figures show.

Revised figures indicated growth of just 0.1% - and a similar-sized contraction in the previous quarter. On an annual basis, the data suggests annual growth of just 0.2%, suggesting a much more hesitant recovery than had previously been thought. A common technical definition of a recession is two successive quarters of negative growth.

The government was keen to play down the worrying implications of the data. ""I maintain the view that Japan's economy remains in a minor adjustment phase in an upward climb, and we will monitor developments carefully,"" said economy minister Heizo Takenaka. But in the face of the strengthening yen making exports less competitive and indications of weakening economic conditions ahead, observers were less sanguine. ""It's painting a picture of a recovery... much patchier than previously thought,"" said Paul Sheard, economist at Lehman Brothers in Tokyo. Improvements in the job market apparently have yet to feed through to domestic demand, with private consumption up just 0.2% in the third quarter.
",business,politics,business,"The article is about Japan's economy and its growth rate, which is a clear indication of a news story about business. The article discusses economic indicators, government policies, and expert opinions related to the economy, all of which are relevant to the business world. Therefore, the most applicable code is business.",business,"This text is about Japan's economy, growth rates, and recession, which are all business-related topics."
57,"Blair's hope for Blunkett return

The events leading to David Blunkett's resignation must not ""swept under the carpet"", the Tories have warned.

On Wednesday Tony Blair said he hoped the former home secretary would serve again in government in the future. Mr Blunkett quit in December after a probe linked him to the visa application of his ex-lover's nanny. Mr Blair said he left ""without a stain on his character"" but Tory Dominic Grieve branded the way Mr Blunkett's office operated as ""scandalous"". Mr Blair told BBC Radio 4's Today programme: ""I know David very well and I believe him to be a man of real integrity and real ability and I was very sad for him as to what happened.""

He said Mr Blunkett still had an immense amount to offer the country but he was not making any ""guarantees or definitive statements"" about future jobs. But shadow attorney general Mr Grieve said: ""While I don't rule out the possibility that Mr Blunkett may return as a minister, I don't think it's something that can simply be brushed under the carpet."" Senior Labour backbencher Martin O'Neill, who chairs the Commons trade committee, said he believed the prime minister would want one of his ""praetorian guard"" - a reference to the elite body guard of Roman emperors - back alongside him. But colleague Ian Gibson, who chairs the science and technology committee, said there was a ""question mark"" as to whether Mr Blunkett could serve at cabinet level again.
",politics,politics,politics,"The text is about the resignation of David Blunkett, a former home secretary, and the discussion around his potential return to government. The article includes quotes from Tony Blair and members of the Conservative and Labour parties discussing the situation. Therefore, the most applicable code is politics.",politics,"This text is about a political issue, specifically the resignation of a government minister and the possibility of his return to government. The text mentions the Prime Minister, the government, and other political figures, and discusses the political implications of the situation."
58,"Campese berates whingeing England

Former Australian wing David Campese has told England to stop whingeing in the wake of their defeat to Ireland.

England coach Andy Robinson lambasted referee Jonathan Kaplan for costing them the game after disallowing tries from Mark Cueto and Josh Lewsey. But Campese told BBC Sport: ""Robinson is living up to England's reputation as whingeing Poms. ""Stop going on about it as who really cares? They're acting like they're the first team to be cheated of a win.""

England are contemplating a complaint to the International Rugby Board after potential ""tries"" by Cueto in the first half and Lewsey late on were ruled out without recourse to the video referee. But Campese added: ""Scotland could have beaten France in the same way, but do you see them whingeing? ""Basically, things didn't go England's way and, in typical fashion, they make more of it when they believe they've lost unfairly.""

England are second bottom in the Six Nations table following defeats by Wales, France and Ireland. But although Campese admitted he was surprised about their current predicament, he insisted England were ""no longer world class"". ""England are beginning to realise that being world champions doesn't mean you deserve to win every game,"" he said. ""They lost a few key players and suddenly everyone's realised the ones on the fringes were not all that good in the first place. ""Added to that, the senior players aren't standing up and they can't do anything when the pressure mounts.""

Campese, a veteran of 101 international caps, said full-back Jason Robinson would now be the sole Englishman in his World XV. Robinson has been blamed for poor leadership in the tournament, while his coach has been castigated for appointing a full-back captain. ""I agree that you can't captain from full-back,"" said Campese. ""You need someone in the thick of the action, and it's very hard to give orders from all the way back there. ""Some people are leaders and some aren't. He's not but there's no one who stands out in England's pack - no clear-cut leaders."" Campese, though, defended coach Andy Robinson, who he believes was the ""only choice"" after Sir Clive Woodward's resignation.

But he blamed ""a lack of talent in the England camp"" for making the current coach look poor. England face a potential wooden spoon match against Italy on 12 March. And the ex-Wallaby added: ""If England lost that, they'd be in bloody turmoil. That said, I don't think they will."" Campese has tipped Wales to win both the Six Nations and Grand Slam come the end of the tournament. ""It's been a surprising tournament,"" he said, ""and maybe Ireland have a little bit more talent overall. ""But playing at home is a major boost. And the possible Grand Slam decider at the Millennium Stadium will be just too much for the Irish.""
",sport,sport,sport,"The text is about rugby and the Six Nations tournament, with quotes from former Australian rugby player David Campese. The text discusses England's performance and their potential complaint to the International Rugby Board. Therefore, the most applicable code is sport.",sport,"The tweet is about rugby, specifically England's performance in the Six Nations tournament, and includes quotes from a former Australian rugby player, David Campese.
    ```"
59,"Hingis to make unexpected return

Martina Hingis makes her return to competitve tennis after two years out of the game at the Volvo Women's Open in Pattaya, Thailand, on Tuesday.

She faces German Marlene Weingartner in the first round. ""As a competitor and athlete, I always want to win. I hope my body will hold up,"" said Hingis. ""You miss being out there in a Grand Slam final and not competing. It's a big difference between playing and commenting for TV. I miss it a lot."" The former world number one was 22 when she retired after having surgery on both ankles, and her last WTA event was in Filderstadt, Germany, in October 2002, when she lost to Elena Dementieva. Only last year she insisted that a comeback was unlikely, but speaking in Thaliand Hingis admitted: ""I said that because I didn't know what would happen with my body."" Her appearance will also benefit charities in the region and the Swiss star will donate her prize money.
",sport,sport,sport,"The text is about Martina Hingis making a return to competitive tennis after two years out of the game. It discusses her upcoming match and her hopes for the future. This is clearly a sports story and therefore the most applicable code is ""sport"".",sport,"The tweet is about Martina Hingis' return to competitive tennis, which is a sports-related event. The text mentions specific tennis tournaments, competitions, and players, making ""sport"" the most appropriate code."
60,"Campbell to be Lions consultant

Former government communications chief Alastair Campbell will act as a media consultant to Sir Clive Woodward's 2005 Lions on their tour to New Zealand.

Campbell, who left Downing Street earlier this year, will advise on media strategy before and during the tour. ""I hope I can contribute to the planning and preparation, and to ensuring the media and public get the most out of the tour itself,"" he said. ""I am also looking forward to going out for the later stages of the tour."" Woodward's decision to call in Prime Minister Tony Blair's former spin doctor springs from the deterioration in media relations on the last Lions tour of Australia in 2001, when New Zealander Graham Henry was the head coach. The furore surrounding the newspaper diaries of Matt Dawson and Austin Healey was compounded by other disillusioned players venting their frustration through the media. ""The Lions is a massive media event,"" said Woodward, who will be the head coach. ""There will be a huge level of interest from the travelling media, the fans that will go out in their thousands and the New Zealand public. ""We need to have the strategy and processes in place to deal with the pressures that will bring. ""[Alastair] will act as an advisor both in the build up to and on the tour itself. His role is to work closely with not only myself but (tour manager) Bill Beaumont, (media manager) Louisa Cheetham and (team manager) Louise Ramsay."" Campbell is due to resume working for the government in the new year in the build-up to an anticipated May general election. The Lions leave for New Zealand on 24 May, with the first Test match against the All Blacks in Christchurch on 25 June.
",sport,politics,politics,"The article is about Alastair Campbell, a former government communications chief, being hired as a media consultant for Sir Clive Woodward's 2005 Lions tour to New Zealand. The article mentions Campbell's previous role in the government and his upcoming return to work for the government in the build-up to an anticipated May general election. This article is primarily focused on politics, as it discusses the involvement of a former government official in a sports event and his upcoming return to work for the government.",sport,"The text is primarily about Alastair Campbell's role as a media consultant for the 2005 Lions rugby tour, which is a sports-related event.
    ```"
61,"Newry to fight cup exit in courts

Newry City are expected to discuss legal avenues on Friday regarding overturning their ejection from the Nationwide Irish Cup.

The IFA upheld its original decision to throw Newry out of the cup following the Andy Crawford registration row. ''A law firm will put a case forward for Newry FC, and see what the legal implications of all this is are,'' said Newry boss Roy McCreadie. ''This is a big issue, now that we have an appeal pending,'' On Wednesday, a fresh IFA hearing into Crawford registration saga, ruled that last week's original verdict had been correct. It meant that Bangor, beaten 5-1 by Newry on the field, will take on Portadown in the sixth round. Newry had claimed they had uncovered ""fresh evidence"", in respect of the dates relating to the registration. But McCreadie is not further annoyed that full details of Wednesday's meeting was not relayed to the club. ''Even to this day, we have as much information about what happened during the meeting on Wednesday as that told to the media. We are being kept in the dark,'' McCreadie told the

News Letter

. ''We want an explanation. There is no good sending us the same fax message the press people received. ''It's a real sad case. If we are not back in the Irish Cup after our appeal, and guided by our legal advise, we will seek to lodge an injunction in the courts to stop Bangor playing Portadown.''
",sport,sport,politics,"This news story is about a soccer team discussing legal avenues to overturn their ejection from a cup, and involves a hearing and a law firm. While it does involve sports, the focus is on the legal and administrative aspects, making it more of a political story.",sport,"The tweet is about a football team, Newry City, and their issue with being ejected from a cup competition, which falls under the category of sports."
